Time,Data1,Data2
19.33,-110.95,8.33
19.46,-140.58,8.4
19.6,-146.92,8.27
19.75,-130.93,8.49
19.9,-83.66,7.98
20.03,-7.2,-5.4
20.2,-276.16,-27.97
20.34,-226.76,-78.92
20.5,-198.04,-83.72
20.64,-188.28,-100.35
20.78,-187.13,-129.35
20.92,-185.15,-131.91
21.06,-183.78,-121.85
21.2,-181.73,-96.77
21.34,-180.22,-68.98
21.47,-179.28,-44.04
21.63,-179.1,-23.38
21.78,-179.14,-8.97
21.93,-179.46,-0.13
22.07,-179.75,5.66
22.21,-180.04,9.98
22.35,-180.04,15.19
22.49,-179.64,22.17
22.63,-179.6,25.25
22.77,-179.64,26.31
22.92,-179.53,25.96
23.07,-179.39,23.01
23.22,-179.57,15.88
23.36,-179.89,6.14
23.5,-180.14,-4.02
23.64,-180.5,-15.0
23.77,-180.65,-24.5
23.92,-180.79,-33.39
24.06,-180.61,-38.61
24.2,-180.58,-43.16
24.34,-180.5,-46.43
24.48,-180.54,-49.46
24.64,-180.72,-52.33
24.79,-180.79,-52.97
24.93,-180.97,-52.07
25.06,-180.83,-47.36
25.2,-180.83,-41.26
25.34,-180.5,-31.44
25.49,-180.07,-19.18
25.63,-179.75,-8.68
25.77,-179.93,-2.1
25.9,-180.14,3.09
26.05,-179.93,10.7
26.21,-179.96,16.31
26.36,-179.82,21.42
26.51,-179.78,24.39
26.65,-179.75,25.83
26.79,-179.64,25.88
26.93,-179.53,23.97
27.08,-179.53,18.63
27.23,-179.78,9.81
27.36,-180.14,-0.82
27.5,-180.4,-11.26
27.64,-180.54,-20.68
27.79,-180.83,-30.47
27.95,-180.47,-35.15
28.11,-180.47,-40.57
28.25,-180.43,-44.77
28.4,-180.58,-48.88
28.55,-180.65,-51.46
28.7,-180.72,-52.79
28.84,-180.9,-53.1
28.97,-181.04,-51.13
29.02,-181.19,-50.44
29.16,-181.15,-43.31
29.31,-180.43,-29.5
29.47,-180.04,-15.72
29.62,-179.82,-4.49
29.78,-179.6,5.85
29.93,-179.96,10.77
30.06,-179.82,17.13
30.2,-179.89,21.2
30.34,-179.86,24.69
30.48,-180.0,26.34
30.62,-180.11,27.24
30.77,-179.82,29.27
30.92,-179.68,29.18
31.08,-179.46,27.05
31.24,-179.28,21.41
31.39,-179.78,9.42
31.53,-180.25,-3.38
31.66,-180.58,-15.19
31.8,-180.65,-25.11
31.94,-180.86,-34.01
32.08,-180.68,-39.3
32.22,-180.61,-43.88
32.35,-180.5,-46.69
32.5,-180.65,-50.44
32.65,-180.76,-52.82
32.81,-180.86,-52.92
32.95,-181.04,-50.73
33.11,-181.08,-44.16
33.26,-180.61,-32.19
33.4,-180.07,-18.73
33.54,-179.82,-7.48
33.68,-179.46,3.14
33.81,-179.82,8.46
33.96,-180.0,13.78
34.1,-179.93,18.94
34.24,-180.07,22.32
34.38,-179.89,26.52
34.52,-179.75,29.93
34.68,-179.75,31.64
34.83,-179.68,31.63
34.99,-179.5,30.31
35.14,-179.32,26.63
35.28,-179.68,18.09
35.41,-180.07,7.35
35.55,-180.43,-3.64
35.7,-180.58,-13.17
35.85,-180.22,-19.0
36.0,-180.4,-27.0
36.15,-180.68,-35.01
36.3,-180.47,-38.84
36.45,-180.36,-42.33
36.6,-180.54,-46.22
36.74,-180.68,-48.34
36.87,-180.86,-49.09
37.01,-180.97,-47.57
37.15,-181.01,-43.28
37.29,-180.68,-34.59
37.44,-180.32,-23.14
37.57,-179.93,-11.57
37.71,-179.78,-2.1
37.86,-180.0,4.66
38.02,-179.93,12.45
38.17,-179.82,19.15
38.32,-179.82,24.05
38.46,-179.75,27.4
38.62,-179.82,28.34
38.77,-179.68,28.57
38.91,-179.5,27.21
39.05,-179.28,23.76
39.18,-179.5,15.11
39.32,-180.04,2.77
39.46,-180.5,-9.57
39.61,-180.94,-21.6
39.75,-180.76,-27.73
39.88,-180.36,-30.86
40.03,-180.58,-36.42
40.19,-180.5,-39.41
40.36,-180.68,-42.12
40.51,-180.79,-42.17
40.65,-180.76,-39.43
40.78,-180.94,-35.76
40.92,-180.79,-28.21
41.06,-180.18,-16.65
41.22,-179.71,-4.68
41.37,-179.86,2.56
41.52,-180.07,8.89
41.67,-179.82,16.5
41.81,-180.04,20.06
41.95,-179.96,24.4
42.1,-179.89,28.13
42.24,-180.18,29.27
42.38,-179.86,32.7
42.52,-179.86,33.6
42.67,-179.75,33.84
42.82,-179.5,33.37
42.95,-179.35,30.3
43.09,-179.35,23.74
43.25,-179.86,10.35
43.4,-180.4,-3.77
43.56,-180.61,-16.55
43.6,-180.58,-19.27
43.75,-180.76,-28.97
43.89,-180.47,-34.16
44.04,-180.68,-41.29
44.18,-180.54,-45.13
44.32,-180.54,-48.08
44.46,-180.68,-50.6
44.6,-180.79,-51.45
44.75,-181.04,-50.36
44.9,-181.19,-46.08
45.06,-180.9,-35.06
45.21,-180.04,-19.07
45.35,-179.89,-7.91
45.49,-179.5,2.98
45.62,-179.71,9.37
45.76,-180.04,13.55
45.9,-180.07,18.95
46.04,-179.78,25.25
46.18,-179.86,28.81
46.33,-179.86,31.55
46.49,-179.78,33.84
46.64,-179.6,35.22
46.8,-179.39,34.86
46.95,-179.24,31.52
47.1,-179.28,23.82
47.24,-179.96,9.77
47.38,-180.4,-3.16
47.52,-180.86,-15.29
47.66,-180.79,-23.04
47.8,-180.61,-28.15
47.93,-180.54,-32.73
48.09,-180.22,-35.79
48.24,-180.36,-40.54
48.4,-180.25,-43.72
48.55,-180.22,-46.94
48.69,-180.43,-50.97
48.84,-180.47,-53.11
48.98,-180.61,-55.0
49.12,-180.79,-55.66
49.25,-180.97,-54.68
49.39,-181.33,-51.91
49.53,-181.01,-42.49
49.67,-180.4,-28.54
49.82,-179.71,-12.8
49.97,-179.35,-0.3
50.12,-179.6,7.11
50.27,-179.78,12.22
50.43,-180.11,15.69
50.58,-180.11,20.25
50.72,-180.04,24.74
50.87,-180.07,28.39
51.01,-180.07,31.36
51.15,-179.96,34.59
51.29,-179.89,36.9
51.43,-179.68,39.11
51.59,-179.53,39.14
51.74,-179.42,36.34
51.89,-179.24,31.13
52.04,-179.68,19.31
52.18,-180.14,6.3
52.31,-180.58,-6.71
52.45,-180.65,-17.11
52.59,-180.83,-26.92
52.73,-180.86,-34.13
52.88,-180.68,-38.37
53.03,-180.79,-41.69
53.16,-180.83,-42.55
53.31,-181.01,-42.06
53.44,-180.76,-37.48
53.59,-180.79,-31.61
53.73,-180.36,-20.54
53.89,-179.93,-8.59
54.04,-179.75,0.62
54.18,-179.93,6.33
54.32,-179.93,11.68
54.45,-180.07,15.69
54.59,-180.14,19.27
54.73,-179.82,24.63
54.88,-179.86,27.88
55.02,-179.93,29.61
55.15,-179.78,31.39
55.29,-179.6,32.46
55.43,-179.46,31.58
55.59,-179.28,27.86
55.74,-179.57,18.95
55.88,-180.0,6.87
56.03,-180.43,-6.04
56.18,-180.86,-17.94
56.32,-180.79,-24.64
56.46,-180.4,-28.41
56.6,-180.25,-32.56
56.75,-180.22,-37.33
56.89,-180.4,-42.78
57.03,-180.5,-46.64
57.17,-180.61,-49.43
57.3,-180.72,-50.82
57.46,-180.94,-50.63
57.61,-181.22,-48.19
57.76,-180.97,-39.41
57.91,-180.32,-25.38
58.07,-179.71,-9.87
58.1,-179.64,-7.18
58.25,-179.68,1.94
58.38,-179.93,7.37
58.52,-179.89,13.59
58.66,-179.89,18.62
58.8,-179.86,23.06
58.95,-179.68,26.98
59.1,-179.71,28.09
59.25,-179.57,28.2
59.4,-179.5,25.86
59.55,-179.5,20.33
59.69,-179.82,11.2
59.82,-179.96,1.6
59.96,-180.47,-10.11
60.1,-180.61,-19.23
60.24,-180.68,-26.56
60.38,-180.47,-30.86
60.52,-180.5,-35.94
60.66,-180.43,-39.06
60.81,-180.47,-42.59
60.96,-180.58,-45.55
61.11,-180.68,-47.35
61.26,-180.79,-47.06
61.41,-180.86,-44.49
61.57,-180.9,-38.85
61.72,-180.68,-29.24
61.86,-180.14,-16.79
61.99,-179.75,-5.38
62.14,-179.64,3.96
62.29,-179.78,10.43
62.43,-179.86,15.88
62.59,-179.89,20.99
62.73,-179.93,24.53
62.86,-179.6,28.82
63.0,-179.75,29.29
63.14,-179.64,29.35
63.28,-179.46,27.97
63.42,-179.28,24.16
63.56,-179.6,15.25
63.7,-180.07,3.59
63.86,-180.32,-8.65
64.0,-180.65,-19.21
64.14,-180.61,-26.98
64.3,-180.54,-33.84
64.44,-180.76,-39.81
64.6,-180.58,-42.38
64.75,-180.68,-44.57
64.91,-180.68,-44.64
65.06,-180.9,-43.64
65.21,-181.22,-40.71
65.37,-180.68,-28.95
65.53,-180.25,-15.4
65.68,-179.78,-2.52
65.83,-179.64,7.85
65.98,-179.57,16.01
66.13,-179.86,20.11
66.28,-180.07,22.66
66.43,-180.25,24.72
66.58,-180.07,28.63
66.72,-180.11,31.18
66.86,-179.96,34.51
67.01,-180.11,35.81
67.15,-179.86,38.47
67.29,-179.64,39.81
67.44,-179.5,39.37
67.58,-179.35,36.31
67.73,-179.21,30.23
67.88,-179.78,17.35
68.02,-180.22,4.41
68.16,-180.61,-8.48
68.29,-181.01,-19.8
68.44,-180.54,-25.2
68.59,-180.79,-32.7
68.74,-180.5,-35.79
68.89,-180.65,-39.67
69.02,-180.68,-41.43
69.16,-180.79,-42.23
69.31,-180.9,-40.89
69.46,-180.86,-36.1
69.59,-180.65,-28.38
69.73,-180.29,-18.67
69.87,-179.93,-8.32
70.01,-179.75,0.24
70.15,-180.04,5.0
70.3,-179.75,12.69
70.44,-179.89,16.94
70.6,-179.68,22.61
70.75,-179.68,25.35
70.89,-179.75,26.29
71.03,-179.71,26.24
71.17,-179.6,24.8
71.32,-179.53,20.73
71.46,-179.75,13.23
71.6,-180.0,3.65
71.73,-180.4,-7.45
71.87,-180.4,-16.28
72.01,-180.61,-25.86
72.16,-180.76,-34.42
72.31,-180.61,-39.01
72.47,-180.5,-42.83
72.61,-180.65,-46.46
72.66,-180.61,-46.88
72.82,-180.79,-48.84
72.97,-180.9,-48.23
73.12,-180.79,-44.32
73.26,-181.04,-40.46
73.4,-180.68,-30.65
73.54,-180.32,-19.26
73.67,-179.93,-7.37
73.81,-179.57,3.41
73.97,-179.89,10.19
74.12,-180.04,15.97
74.26,-179.78,22.37
74.4,-179.93,25.57
74.62,-180.18,28.89
