Time,Data1,Data2
19.62,-179.93,35.38
19.78,-180.0,37.43
19.93,-180.0,39.3
20.06,-179.78,42.04
20.2,-179.64,43.36
20.34,-179.53,43.6
20.48,-179.39,42.01
20.61,-179.14,38.5
20.77,-179.46,27.85
20.93,-180.11,13.01
21.08,-180.47,0.06
21.24,-180.58,-10.9
21.39,-180.5,-18.6
21.53,-180.32,-23.91
21.66,-180.18,-28.6
21.81,-180.47,-35.47
21.96,-180.43,-39.41
22.1,-180.43,-41.79
22.26,-180.5,-43.68
22.39,-180.54,-43.8
22.53,-180.83,-43.48
22.67,-181.12,-41.0
22.8,-180.94,-33.12
22.94,-180.4,-20.57
23.09,-179.86,-5.94
23.23,-179.46,6.47
23.38,-179.57,15.06
23.54,-179.6,22.37
23.68,-179.68,27.56
23.82,-179.53,31.71
23.97,-179.78,32.69
24.12,-179.75,33.77
24.26,-179.75,34.16
24.4,-179.5,34.29
24.55,-179.46,31.53
24.69,-179.24,27.75
24.83,-179.35,19.77
24.96,-179.86,7.48
25.11,-180.4,-6.6
25.26,-180.79,-18.84
25.41,-180.47,-25.41
25.57,-180.36,-31.95
25.72,-180.76,-39.3
25.85,-180.58,-41.71
25.99,-180.68,-43.63
26.13,-180.79,-43.88
26.27,-180.94,-41.82
26.42,-180.68,-34.43
26.57,-180.61,-25.97
26.72,-180.22,-13.99
26.86,-179.75,-1.68
27.0,-179.57,8.65
27.14,-179.71,16.52
27.28,-179.75,22.51
27.42,-179.46,29.37
27.56,-179.78,31.6
27.7,-179.93,33.58
27.84,-179.96,35.83
27.98,-180.0,37.54
28.12,-179.82,40.38
28.26,-179.64,42.43
28.4,-179.35,43.39
28.55,-179.28,40.87
28.69,-179.1,36.34
28.83,-179.46,25.91
28.99,-180.0,11.01
29.02,-180.11,7.87
29.17,-180.65,-6.86
29.32,-180.65,-16.58
29.45,-180.4,-22.33
29.59,-180.43,-28.33
29.73,-180.43,-33.1
29.87,-180.29,-36.18
30.0,-180.29,-39.08
30.15,-180.47,-42.09
30.29,-180.5,-43.15
30.43,-180.61,-43.55
30.57,-180.94,-43.05
30.73,-180.94,-37.81
30.88,-180.68,-28.74
31.02,-180.14,-16.74
31.16,-179.78,-5.26
31.3,-179.64,4.42
31.44,-179.64,12.71
31.58,-179.78,18.23
31.72,-179.71,23.87
31.87,-179.93,27.41
32.03,-179.86,32.12
32.17,-180.04,34.61
32.31,-179.93,38.15
32.45,-179.86,40.97
32.59,-179.89,42.51
32.72,-179.93,43.68
32.86,-179.64,45.86
33.0,-179.46,46.53
33.16,-179.1,45.7
33.31,-179.1,39.98
33.44,-179.46,29.74
33.58,-180.0,16.76
33.72,-180.36,4.05
33.86,-180.68,-7.45
34.0,-180.43,-15.12
34.15,-180.29,-21.87
34.29,-180.5,-28.97
34.43,-180.22,-32.49
34.59,-180.18,-37.3
34.73,-180.43,-42.91
34.89,-180.5,-46.67
35.04,-180.58,-48.4
35.18,-180.79,-49.11
35.32,-180.9,-47.43
35.45,-181.01,-43.61
35.59,-180.83,-35.18
35.73,-180.36,-22.94
35.89,-179.86,-8.09
36.04,-179.68,3.89
36.18,-179.64,13.71
36.33,-179.46,22.53
36.49,-179.82,27.13
36.64,-179.89,31.28
36.78,-179.68,35.83
36.91,-179.64,38.95
37.06,-179.42,40.92
37.21,-179.32,40.09
37.35,-179.06,37.57
37.49,-179.28,29.51
37.63,-179.75,16.79
37.79,-180.18,1.91
37.94,-180.58,-11.55
38.09,-180.65,-21.34
38.24,-180.32,-27.16
38.4,-180.4,-33.77
38.55,-180.29,-37.8
38.68,-180.47,-42.38
38.83,-180.43,-44.97
38.98,-180.68,-47.17
39.12,-180.79,-47.01
39.26,-181.01,-44.54
39.41,-180.86,-37.17
39.55,-180.5,-26.5
39.69,-180.11,-14.29
39.85,-179.71,-0.13
40.0,-179.39,11.5
40.15,-179.71,18.47
40.3,-179.82,24.48
40.44,-179.71,30.19
40.58,-179.68,34.53
40.71,-179.64,37.4
40.86,-179.57,39.29
41.01,-179.5,39.4
41.17,-179.24,38.13
41.31,-179.17,33.84
41.44,-179.32,25.59
41.58,-179.89,12.82
41.73,-180.32,-0.77
41.88,-180.72,-13.3
42.02,-180.65,-20.72
42.16,-180.43,-25.78
42.3,-180.18,-30.07
42.45,-180.36,-35.78
42.6,-180.4,-39.81
42.76,-180.25,-42.01
42.92,-180.58,-45.34
43.06,-180.68,-45.9
43.2,-180.9,-44.93
43.34,-180.72,-39.67
43.48,-180.76,-33.23
43.52,-180.68,-30.38
43.67,-180.22,-18.15
43.81,-180.04,-7.31
43.94,-179.75,3.99
44.08,-179.42,14.64
44.22,-179.57,20.96
44.37,-179.75,25.75
44.51,-179.96,29.32
44.64,-179.57,35.23
44.78,-179.89,36.59
44.92,-180.0,38.1
45.06,-179.86,40.95
45.2,-179.82,42.89
45.34,-179.57,44.67
45.49,-179.46,44.35
45.65,-179.03,42.76
45.8,-179.1,34.85
45.94,-179.68,21.05
46.09,-180.22,5.75
46.25,-180.65,-9.55
46.4,-180.72,-19.95
46.54,-180.58,-26.5
46.68,-180.29,-30.92
46.81,-180.18,-35.59
46.96,-180.43,-41.88
47.11,-180.18,-44.43
47.25,-180.32,-48.18
47.38,-180.47,-51.01
47.53,-180.61,-52.71
47.67,-180.72,-52.73
47.81,-181.04,-51.51
47.94,-181.12,-46.58
48.09,-180.65,-34.62
48.25,-180.18,-19.63
48.4,-179.71,-4.97
48.54,-179.5,6.67
48.68,-179.42,15.62
48.81,-179.71,20.51
48.96,-179.78,25.83
49.1,-179.68,30.38
49.24,-179.53,33.9
49.37,-179.57,34.8
49.51,-179.46,34.75
49.66,-179.35,32.51
49.8,-179.21,28.07
49.94,-179.46,18.79
50.07,-179.93,6.47
50.21,-180.4,-6.5
50.35,-180.58,-17.22
50.49,-180.58,-25.22
50.65,-180.58,-32.24
50.79,-180.47,-36.4
50.95,-180.36,-39.38
51.1,-180.29,-41.37
51.25,-180.36,-43.2
51.4,-180.5,-44.25
51.53,-180.72,-44.25
51.67,-180.79,-41.53
51.81,-180.9,-36.58
51.96,-180.54,-26.32
52.11,-180.07,-13.92
52.24,-179.78,-2.76
52.38,-179.46,7.64
52.53,-179.78,13.88
52.67,-179.86,19.74
52.81,-179.68,25.99
52.94,-179.75,29.79
53.08,-179.89,32.61
53.22,-179.89,35.14
53.37,-179.75,38.1
53.5,-179.57,40.14
53.65,-179.5,40.26
53.79,-179.24,39.3
53.95,-179.06,34.35
54.11,-179.53,21.15
54.26,-180.22,5.78
54.41,-180.43,-6.81
54.56,-180.47,-16.78
54.71,-180.47,-24.72
54.86,-180.54,-31.69
55.02,-180.36,-36.05
55.16,-180.32,-39.01
55.31,-180.43,-41.67
55.48,-180.65,-43.44
55.63,-180.79,-42.81
55.78,-181.04,-40.07
55.93,-180.83,-32.22
56.06,-180.43,-21.42
56.2,-180.04,-9.18
56.35,-179.6,4.17
56.49,-179.32,14.28
56.62,-179.64,19.68
56.76,-179.64,24.79
56.9,-179.89,27.57
57.04,-180.0,30.39
57.17,-180.0,33.5
57.32,-179.96,37.01
57.46,-179.6,41.22
57.61,-179.57,42.63
57.77,-179.39,42.76
57.91,-179.24,40.12
57.96,-179.1,39.45
58.11,-179.24,31.2
58.25,-179.64,18.91
58.4,-180.25,3.52
58.55,-180.65,-10.05
58.71,-180.54,-19.27
58.86,-180.36,-25.96
59.01,-180.4,-32.62
59.16,-180.4,-37.46
59.29,-180.32,-41.08
59.43,-180.32,-43.95
59.57,-180.29,-46.13
59.72,-180.4,-48.39
59.85,-180.68,-50.17
59.99,-180.86,-49.68
60.13,-181.12,-47.31
60.28,-180.9,-38.42
60.42,-180.43,-25.48
60.56,-179.96,-11.79
60.7,-179.39,2.11
60.84,-179.46,11.07
60.98,-179.71,16.71
61.11,-179.57,23.6
61.26,-179.64,28.01
61.4,-179.71,30.6
61.54,-179.53,33.29
61.67,-179.57,33.34
61.82,-179.42,32.32
61.96,-179.24,29.64
62.1,-179.35,23.14
62.25,-179.68,12.53
62.39,-180.14,-0.27
62.54,-180.58,-12.91
62.7,-180.43,-21.41
62.85,-180.5,-28.52
63.01,-180.4,-33.23
63.16,-180.29,-36.42
63.29,-180.36,-39.09
63.43,-180.43,-41.02
63.58,-180.58,-42.28
63.73,-180.72,-41.69
63.86,-180.83,-38.93
64.0,-180.79,-33.53
64.16,-180.54,-23.44
64.3,-180.11,-11.79
64.45,-179.6,0.77
64.59,-179.64,8.94
64.72,-179.78,15.29
64.86,-179.75,21.77
65.0,-179.5,28.62
65.14,-179.5,32.38
65.27,-179.57,33.82
65.42,-179.53,34.58
65.57,-179.42,33.52
65.73,-179.28,30.15
65.87,-179.28,24.05
66.01,-179.75,12.63
66.15,-180.18,0.9
66.29,-180.5,-10.17
66.44,-180.5,-18.47
66.59,-180.58,-25.96
66.72,-180.47,-30.59
66.86,-180.25,-33.23
67.0,-180.4,-37.09
67.15,-180.43,-39.4
67.29,-180.5,-40.9
67.43,-180.68,-41.27
67.66,-180.97,-37.92
