Time,Data1,Data2
28.11,-179.35,44.21
28.27,-179.42,44.01
28.42,-179.17,43.28
28.55,-179.1,39.67
28.69,-179.24,32.14
28.83,-179.75,20.7
28.97,-180.04,9.6
29.12,-180.14,-0.66
29.15,-180.18,-2.9
29.3,-180.47,-12.93
29.43,-180.18,-17.91
29.57,-180.18,-23.31
29.73,-180.32,-29.16
29.88,-180.29,-32.28
30.04,-180.43,-34.78
30.19,-180.47,-35.04
30.32,-180.61,-33.97
30.46,-180.72,-30.6
30.6,-180.54,-23.23
30.74,-180.18,-12.93
30.88,-179.78,-0.88
31.02,-179.46,9.81
31.16,-179.57,17.08
31.31,-179.53,24.45
31.47,-179.82,29.21
31.61,-179.57,35.55
31.76,-179.57,39.69
31.91,-179.68,42.03
32.06,-179.6,44.25
32.2,-179.53,45.37
32.33,-179.39,45.45
32.47,-179.17,44.11
32.62,-179.1,39.33
32.77,-179.35,29.77
32.93,-179.93,15.72
33.08,-180.43,2.56
33.22,-180.22,-5.26
33.37,-180.43,-13.83
33.52,-180.22,-18.62
33.66,-180.22,-22.96
33.79,-180.11,-25.94
33.93,-180.22,-29.38
34.07,-180.22,-31.21
34.22,-180.29,-32.44
34.37,-180.54,-33.21
34.52,-180.58,-30.68
34.67,-180.72,-25.99
34.83,-180.36,-15.33
34.98,-179.93,-2.95
35.12,-179.78,7.24
35.26,-179.42,18.27
35.4,-179.24,27.67
35.55,-179.32,33.63
35.69,-179.46,36.63
35.84,-179.57,38.65
35.97,-179.53,40.02
36.11,-179.46,40.17
36.25,-179.24,39.38
36.39,-179.21,35.95
36.52,-179.32,29.35
36.67,-179.6,18.92
36.82,-180.0,6.95
36.97,-180.22,-3.64
37.12,-180.72,-14.71
37.27,-180.47,-19.85
37.41,-180.47,-24.11
37.55,-180.22,-25.14
37.69,-180.25,-26.55
37.83,-180.43,-27.51
37.97,-180.47,-26.4
38.11,-180.47,-23.23
38.25,-180.58,-18.73
38.4,-180.43,-10.25
38.56,-180.18,1.01
38.71,-179.71,13.46
38.84,-179.53,22.99
38.98,-179.21,31.85
39.12,-179.5,35.73
39.27,-179.71,38.76
39.41,-179.68,42.03
39.55,-179.6,44.46
39.7,-179.5,46.11
39.85,-179.32,46.67
39.99,-179.28,44.96
40.12,-179.03,41.98
40.26,-179.28,33.9
40.4,-179.71,22.67
40.56,-180.22,8.75
40.7,-180.54,-1.91
40.86,-180.43,-10.05
41.02,-180.14,-15.04
41.17,-179.93,-18.92
41.31,-180.14,-24.18
41.45,-180.14,-27.94
41.58,-180.32,-31.87
41.72,-180.29,-33.47
41.87,-180.36,-34.46
42.01,-180.5,-34.11
42.14,-180.68,-32.04
42.28,-180.68,-26.68
42.42,-180.43,-17.72
42.56,-179.96,-5.8
42.72,-179.6,6.76
42.87,-179.6,16.1
43.02,-179.46,25.17
43.17,-179.68,29.91
43.31,-179.71,34.37
43.45,-179.82,37.97
43.59,-179.68,42.41
43.62,-179.71,42.89
43.76,-179.86,45.42
43.89,-179.75,48.71
44.04,-179.68,51.7
44.18,-179.78,52.49
44.32,-179.75,53.61
44.45,-179.68,54.25
44.59,-179.39,55.07
44.73,-179.1,54.19
44.89,-179.14,48.55
45.04,-179.17,38.95
45.19,-179.78,24.32
45.35,-180.32,8.57
45.5,-180.58,-3.38
45.64,-180.32,-10.03
45.78,-180.14,-15.77
45.91,-180.29,-22.22
46.06,-180.22,-26.85
46.21,-180.11,-30.2
46.35,-180.25,-33.73
46.48,-180.4,-36.03
46.62,-180.5,-36.93
46.78,-180.68,-35.92
46.92,-180.72,-32.16
47.08,-180.72,-24.48
47.22,-180.32,-12.4
47.38,-179.71,2.8
47.53,-179.32,15.54
47.67,-179.5,23.04
47.81,-179.75,28.26
47.95,-179.57,34.8
48.09,-179.5,40.07
48.23,-179.6,42.55
48.37,-179.57,44.85
48.51,-179.46,46.22
48.64,-179.39,45.84
48.8,-179.28,43.13
48.95,-179.06,38.69
49.11,-179.53,26.79
49.26,-179.93,14.21
49.4,-180.29,2.37
49.54,-180.47,-7.83
49.69,-180.43,-15.62
49.85,-180.25,-21.2
50.0,-180.4,-27.05
50.14,-180.4,-30.27
50.27,-180.32,-31.96
50.42,-180.54,-33.5
50.57,-180.61,-32.27
50.71,-180.94,-29.96
50.84,-180.65,-21.53
51.0,-180.14,-7.85
51.15,-179.64,5.72
51.31,-179.28,18.44
51.46,-179.5,25.31
51.6,-179.46,31.44
51.73,-179.82,34.38
51.87,-179.68,39.51
52.01,-179.53,43.76
52.15,-179.71,45.41
52.29,-179.75,47.23
52.43,-179.68,48.71
52.57,-179.53,49.91
52.71,-179.24,50.34
52.86,-179.24,47.35
53.0,-178.99,42.7
53.15,-179.35,31.85
53.29,-179.86,18.76
53.44,-180.32,4.53
53.59,-180.47,-6.6
53.75,-180.43,-15.49
53.89,-180.32,-21.17
54.03,-180.22,-25.43
54.17,-180.11,-28.82
54.31,-180.25,-32.61
54.45,-180.36,-35.52
54.59,-180.43,-36.85
54.73,-180.58,-36.8
54.87,-180.9,-35.57
55.02,-180.79,-29.02
55.18,-180.29,-15.64
55.34,-179.64,-0.51
55.49,-179.6,10.29
55.63,-179.32,20.54
55.78,-179.57,26.61
55.93,-179.75,31.48
56.06,-179.6,37.09
56.2,-179.68,40.58
56.34,-179.57,43.95
56.49,-179.46,46.3
56.62,-179.39,46.96
56.76,-179.17,46.29
56.9,-179.14,42.51
57.04,-179.14,35.81
57.17,-179.64,24.18
57.33,-180.14,9.85
57.48,-180.43,-1.78
57.64,-180.36,-10.24
57.79,-180.32,-16.79
57.93,-180.4,-22.21
58.08,-180.32,-25.75
58.12,-180.18,-25.83
58.27,-180.36,-28.66
58.41,-180.43,-29.05
58.56,-180.61,-28.12
58.71,-180.68,-24.53
58.86,-180.54,-16.97
59.0,-180.18,-6.6
59.14,-179.93,4.71
59.29,-179.53,16.95
59.43,-179.24,26.44
59.57,-179.39,31.92
59.71,-179.57,35.62
59.84,-179.68,38.26
60.0,-179.42,42.12
60.15,-179.39,43.0
60.29,-179.32,42.36
60.43,-179.24,40.14
60.56,-179.24,35.38
60.7,-179.42,27.37
60.84,-179.82,16.71
61.0,-180.32,3.83
61.15,-180.32,-4.6
61.29,-180.07,-10.24
61.44,-180.36,-17.94
61.59,-180.14,-21.58
61.73,-180.0,-24.42
61.86,-180.0,-27.64
62.01,-180.14,-31.18
62.16,-180.32,-34.03
62.3,-180.5,-35.59
62.44,-180.68,-35.04
62.58,-180.86,-31.96
62.72,-180.79,-24.74
62.87,-180.25,-12.02
63.02,-179.75,1.86
63.17,-179.42,14.05
63.31,-179.42,23.06
63.45,-179.5,29.08
63.59,-179.64,33.45
63.73,-179.82,36.59
63.87,-179.6,41.39
64.01,-179.64,44.21
64.16,-179.57,46.42
64.3,-179.42,47.81
64.44,-179.32,47.54
64.59,-179.35,44.27
64.74,-179.06,39.94
64.9,-179.53,28.33
65.05,-179.89,16.01
65.19,-180.29,4.04
65.33,-180.58,-6.25
65.47,-180.18,-11.87
65.62,-180.32,-19.05
65.76,-180.18,-23.07
65.9,-180.04,-26.23
66.03,-180.07,-29.85
66.18,-179.93,-32.59
66.33,-180.11,-36.64
66.48,-180.29,-40.15
66.62,-180.54,-42.73
66.76,-180.65,-42.91
66.91,-180.9,-41.31
67.05,-180.97,-36.03
67.19,-180.54,-24.87
67.34,-179.96,-10.06
67.48,-179.68,3.43
67.62,-179.32,15.57
67.76,-179.35,23.87
67.9,-179.64,29.14
68.06,-179.71,34.67
68.2,-179.75,39.06
68.35,-179.78,42.67
68.5,-179.64,46.67
68.65,-179.71,48.32
68.79,-179.53,50.2
68.92,-179.32,51.16
69.06,-179.14,50.09
69.21,-178.99,45.92
69.34,-179.14,38.44
69.5,-179.78,23.74
69.65,-180.36,9.57
69.79,-180.43,-0.69
69.95,-180.29,-8.65
