Time,Data1,Data2
84.1,-180.18,10.46
84.23,-180.32,2.48
84.37,-180.0,-1.83
84.52,-180.07,-7.64
84.67,-180.07,-12.35
84.82,-180.04,-16.07
84.96,-180.22,-19.9
85.11,-180.32,-22.29
85.26,-180.4,-22.9
85.4,-180.58,-22.41
85.55,-180.68,-18.38
85.7,-180.36,-9.45
85.84,-180.0,0.95
85.99,-179.78,11.14
86.15,-179.39,23.1
86.3,-179.32,30.31
86.43,-179.39,34.82
86.58,-179.5,37.38
86.73,-179.6,39.0
86.88,-179.71,39.99
87.02,-179.78,40.78
87.16,-179.71,41.93
87.32,-179.6,43.15
87.46,-179.46,43.61
87.6,-179.35,42.7
87.75,-179.1,40.76
87.91,-179.17,33.31
88.05,-179.53,22.9
88.2,-180.04,9.13
88.35,-180.29,-1.35
88.51,-180.18,-8.46
88.65,-180.14,-14.39
88.8,-180.29,-20.25
88.95,-180.29,-24.08
88.99,-180.22,-24.8
89.14,-180.32,-27.19
89.27,-180.47,-28.25
89.43,-180.72,-27.64
89.59,-180.76,-21.89
89.74,-180.32,-10.49
89.9,-179.71,5.03
90.05,-179.28,18.12
90.19,-179.35,26.21
90.34,-179.5,31.96
90.49,-178.78,46.61
90.65,-179.1,53.15
90.81,-178.99,59.09
90.97,-179.1,61.44
91.1,-178.99,62.57
91.25,-178.96,61.56
91.4,-178.78,58.14
91.56,-179.03,48.87
91.69,-179.39,37.75
91.83,-179.78,25.52
91.98,-180.18,12.48
92.13,-180.32,2.4
92.28,-180.11,-3.3
92.42,-179.89,-7.55
92.58,-179.93,-11.87
92.74,-180.14,-16.31
92.89,-180.11,-18.17
93.05,-180.29,-19.39
93.2,-180.47,-17.86
93.36,-180.54,-12.53
93.52,-180.14,-1.52
93.66,-179.71,10.17
93.82,-179.35,23.26
93.97,-178.99,34.16
94.11,-179.28,39.96
94.27,-179.53,44.75
94.42,-179.28,50.71
94.57,-179.28,54.04
94.7,-179.21,56.24
94.84,-179.14,57.02
94.98,-178.99,56.53
95.13,-178.96,53.32
95.27,-178.88,47.67
95.4,-179.28,37.16
95.55,-179.68,24.79
95.7,-180.18,11.38
95.86,-180.36,0.85
96.02,-180.04,-4.15
96.16,-179.93,-8.11
96.32,-179.96,-12.1
96.47,-180.07,-15.4
96.61,-180.11,-17.1
96.77,-180.18,-17.82
96.91,-180.4,-17.21
97.06,-180.32,-12.79
97.21,-180.43,-6.81
97.36,-180.0,4.41
97.52,-179.53,17.66
97.65,-179.17,28.49
97.81,-179.21,36.87
97.95,-179.32,42.09
98.1,-179.28,47.02
98.25,-179.35,49.96
98.4,-179.42,51.86
98.55,-179.21,53.47
98.69,-179.03,53.47
98.84,-178.96,50.93
98.97,-178.92,45.81
99.13,-179.42,34.35
99.28,-179.68,23.55
99.43,-179.93,12.59
99.58,-180.14,2.8
99.74,-180.25,-5.08
99.89,-180.07,-9.12
100.04,-180.0,-11.71
100.2,-180.07,-13.84
100.35,-180.11,-14.44
100.51,-180.36,-14.13
100.64,-180.36,-10.86
100.8,-180.36,-4.36
100.94,-180.11,4.47
101.08,-179.71,15.57
101.23,-179.35,27.24
101.36,-179.17,36.29
101.51,-179.1,43.98
101.66,-179.35,48.0
101.82,-179.32,52.47
101.98,-179.35,55.13
102.12,-179.24,56.91
102.27,-179.24,56.73
102.42,-178.99,56.27
102.56,-178.85,53.07
102.7,-178.88,45.9
102.85,-179.46,32.96
102.99,-179.86,20.89
103.14,-180.25,8.24
103.29,-180.32,-0.8
103.42,-180.0,-4.95
103.56,-179.86,-9.21
103.72,-180.07,-14.84
103.86,-180.04,-17.5
103.9,-180.04,-18.14
104.06,-180.11,-19.96
104.21,-180.14,-20.27
104.35,-180.32,-19.53
104.49,-180.61,-17.16
104.65,-180.29,-8.0
104.79,-179.93,2.31
104.93,-179.64,13.43
105.07,-179.42,24.88
105.23,-179.03,36.87
105.38,-179.17,43.6
105.52,-179.39,47.46
105.65,-179.46,50.76
105.8,-179.5,54.12
105.96,-179.28,58.02
106.11,-179.24,59.19
106.25,-179.1,59.33
106.39,-178.88,58.02
106.54,-178.78,53.24
106.69,-179.1,43.15
106.84,-179.57,30.01
106.98,-180.0,17.4
107.13,-180.4,4.93
107.28,-180.4,-3.28
107.43,-180.18,-7.32
107.58,-180.0,-9.79
107.73,-180.0,-11.65
107.88,-180.0,-12.61
108.03,-180.11,-12.98
108.18,-180.14,-11.81
108.33,-180.32,-9.74
108.49,-180.32,-3.86
108.64,-179.89,6.68
108.79,-179.53,17.24
108.93,-179.35,26.02
109.08,-179.42,32.93
109.23,-179.5,39.0
109.36,-179.46,44.3
109.51,-179.5,48.72
109.67,-179.42,53.42
109.82,-179.42,56.3
109.97,-179.32,58.87
110.11,-179.14,60.21
110.25,-179.03,59.52
110.4,-178.92,56.85
110.55,-178.78,51.46
110.7,-179.24,39.81
110.84,-179.75,26.47
110.98,-180.11,14.29
111.13,-180.29,3.86
111.28,-180.22,-2.9
111.43,-179.93,-6.67
111.57,-179.75,-9.95
111.73,-180.0,-15.04
111.88,-179.96,-17.42
112.02,-180.0,-19.05
112.17,-180.14,-20.27
112.32,-180.32,-19.85
112.48,-180.61,-17.32
112.63,-180.32,-8.76
112.79,-179.82,3.91
112.94,-179.35,16.53
113.07,-179.35,24.99
113.21,-179.32,32.44
113.38,-179.14,40.33
113.53,-179.39,43.12
113.67,-179.46,45.37
113.81,-179.53,47.2
113.97,-179.32,49.52
114.14,-179.24,49.64
114.29,-179.1,48.31
114.43,-178.96,45.44
114.57,-179.24,37.67
114.72,-179.57,28.18
114.88,-179.89,17.51
115.03,-180.22,7.83
115.18,-180.0,2.31
115.32,-179.89,-2.4
115.47,-180.04,-7.96
115.7,-180.07,-13.23
