Time,Data1,Data2
33.77,-180.65,-37.43
33.91,-180.54,-33.47
34.04,-180.86,-28.89
34.2,-180.32,-15.61
34.36,-179.68,0.1
34.51,-179.28,13.65
34.68,-179.32,23.97
34.84,-179.68,29.58
34.99,-179.68,35.09
35.12,-179.5,40.39
35.26,-179.53,43.52
35.4,-179.68,45.12
35.55,-179.5,47.84
35.69,-179.5,48.87
35.83,-179.28,49.28
35.98,-178.99,47.97
36.12,-178.92,43.05
36.26,-179.32,33.02
36.39,-179.75,20.73
36.54,-180.32,6.59
36.7,-180.43,-4.63
36.85,-180.4,-12.5
37.01,-180.22,-18.17
37.17,-180.18,-22.77
37.31,-180.22,-26.08
37.47,-180.18,-27.72
37.63,-180.43,-29.19
37.78,-180.61,-28.33
37.92,-180.76,-25.17
38.05,-180.43,-16.55
38.2,-180.0,-5.06
38.35,-179.78,6.09
38.49,-179.46,16.95
38.63,-179.21,26.37
38.76,-179.5,30.95
38.9,-179.64,34.91
39.05,-179.57,39.4
39.19,-179.5,43.05
39.33,-179.68,44.7
39.46,-179.53,47.19
39.61,-179.24,49.33
39.75,-179.24,48.32
39.89,-179.03,46.24
40.02,-178.96,40.86
40.16,-179.28,30.78
40.3,-179.93,17.11
40.44,-180.36,4.63
40.59,-180.5,-5.35
40.73,-180.29,-11.12
40.89,-180.11,-16.13
41.04,-180.36,-21.76
41.2,-180.4,-24.93
41.35,-180.4,-25.76
41.48,-180.5,-24.95
41.62,-180.5,-21.66
41.76,-180.61,-16.66
41.9,-180.18,-6.55
42.04,-179.78,4.45
42.2,-179.53,16.15
42.34,-179.32,25.7
42.5,-179.5,31.53
42.65,-179.64,35.79
42.8,-179.64,39.91
42.95,-179.64,43.32
43.08,-179.71,45.12
43.22,-179.71,47.12
43.36,-179.6,49.14
43.5,-179.42,50.73
43.53,-179.35,50.97
43.69,-179.21,50.2
43.83,-178.85,48.18
43.99,-179.03,39.41
44.14,-179.64,25.67
44.29,-180.11,11.49
44.44,-180.58,-1.78
44.6,-180.47,-10.14
44.75,-180.18,-14.87
44.89,-179.93,-18.52
45.04,-180.04,-23.41
45.18,-180.14,-27.59
45.32,-180.04,-29.66
45.45,-180.22,-32.46
45.59,-180.32,-33.79
45.74,-180.5,-33.85
45.88,-180.76,-32.12
46.01,-180.58,-25.86
46.15,-180.25,-16.68
46.29,-179.89,-5.77
46.45,-179.5,6.76
46.59,-179.57,14.79
46.74,-179.46,22.83
46.89,-179.71,27.93
47.04,-179.89,32.28
47.18,-179.5,38.97
47.33,-179.57,42.91
47.48,-179.57,46.21
47.61,-179.42,48.95
47.75,-179.57,49.28
47.9,-179.32,50.01
48.05,-179.21,48.29
48.18,-178.96,45.12
48.32,-179.21,36.67
48.46,-179.64,25.31
48.62,-180.11,11.3
48.77,-180.29,0.11
48.92,-180.4,-8.8
49.06,-180.22,-14.44
49.21,-180.32,-20.25
49.35,-180.32,-23.66
49.49,-180.43,-26.07
49.63,-180.43,-26.55
49.78,-180.5,-25.22
49.93,-180.47,-20.97
50.09,-180.47,-14.16
50.24,-180.04,-3.11
50.38,-179.68,7.59
50.51,-179.35,17.93
50.65,-179.46,24.39
50.8,-179.64,29.58
50.95,-179.53,35.2
51.09,-179.42,39.24
51.24,-179.53,41.32
51.38,-179.39,43.05
51.52,-179.21,43.18
51.66,-179.21,40.54
51.81,-179.32,34.58
51.95,-179.53,25.78
52.1,-179.89,15.27
52.24,-180.25,5.27
52.38,-180.25,-1.62
52.51,-179.96,-6.09
52.65,-180.25,-13.15
52.8,-180.11,-16.92
52.95,-179.96,-19.74
53.09,-180.22,-23.79
53.23,-180.4,-26.31
53.39,-180.47,-26.74
53.55,-180.68,-25.3
53.7,-180.76,-20.0
53.84,-180.32,-9.5
53.99,-179.78,3.65
54.13,-179.35,16.53
54.27,-179.28,25.17
54.41,-179.57,30.19
54.55,-179.68,35.01
54.68,-179.5,40.44
54.82,-179.78,42.76
54.96,-179.75,46.37
55.12,-179.57,50.52
55.27,-179.42,53.19
55.4,-179.17,54.38
55.54,-179.06,52.68
55.69,-178.88,48.64
55.84,-179.17,38.63
55.99,-179.64,25.22
56.12,-180.14,11.58
56.28,-180.36,-1.27
56.43,-180.4,-10.59
56.59,-180.47,-18.89
56.74,-180.18,-22.48
56.88,-180.32,-26.61
57.01,-180.25,-28.2
57.15,-180.36,-29.59
57.29,-180.4,-29.05
57.44,-180.58,-26.97
57.57,-180.54,-22.01
57.71,-180.5,-14.71
57.86,-179.93,-1.94
58.01,-179.5,10.62
58.04,-179.42,13.04
58.19,-179.53,21.34
58.35,-179.39,29.95
58.49,-179.46,34.93
58.63,-179.53,38.63
58.79,-179.86,40.34
58.95,-179.6,44.53
59.1,-179.64,46.58
59.24,-179.57,48.1
59.37,-179.42,49.03
59.52,-179.21,48.77
59.67,-179.1,45.7
59.81,-179.06,39.88
59.95,-179.53,29.16
60.09,-179.96,16.82
60.25,-180.32,4.26
60.4,-180.14,-3.0
60.54,-180.07,-9.24
60.68,-180.36,-16.55
60.81,-180.25,-20.19
60.95,-180.18,-22.86
61.11,-180.18,-25.06
61.26,-180.25,-26.36
61.42,-180.5,-26.77
61.57,-180.61,-24.42
61.7,-180.5,-18.73
61.85,-180.29,-9.77
62.0,-179.89,1.94
62.14,-179.46,13.73
62.28,-179.32,22.61
62.41,-179.57,27.91
62.56,-179.75,32.81
62.7,-179.64,38.31
62.84,-179.82,41.63
62.97,-179.71,46.14
63.11,-179.64,49.83
63.25,-179.5,53.66
63.39,-179.46,55.66
63.53,-179.28,56.89
63.67,-179.21,55.74
63.82,-178.88,53.45
63.98,-179.06,44.48
64.13,-179.57,31.23
64.26,-179.96,18.33
64.4,-180.32,5.58
64.54,-180.61,-5.16
64.68,-180.29,-10.56
64.83,-180.11,-15.69
64.97,-180.25,-21.66
65.11,-180.5,-26.53
65.25,-180.4,-28.04
65.39,-180.43,-28.55
65.55,-180.68,-28.07
65.69,-180.79,-23.99
65.85,-180.5,-14.02
66.01,-179.71,1.39
66.16,-179.39,13.52
66.3,-179.35,21.77
66.44,-179.6,27.17
66.57,-179.64,32.62
66.71,-179.82,36.59
66.85,-179.68,41.82
67.0,-179.42,47.02
67.13,-179.28,50.21
